chunk_id,document_id,order_index,page,end_page,section,text_len,text
ea73ad6304ed438f7e7d4c59ddd227a1:46,ea73ad6304ed438f7e7d4c59ddd227a1,46,47,,,512,Chương 2 Quản lí tiến trình 1. Tiến trình 1.5. Truyền thông liên tiến trình Một số hàm trong Winsock API 32 socket()Tạo socket truyền dữ liệu bind() Định danh cho socket vừa tạo (gán cho một cổng) listen() Lắng nghe một kết nối accept() Chấp nhận một kết nối connect() kết nối với server. send() Gửi dữ liệu với stream socket. sendto() Gửi dữ liệu với datagram socket. receive() Nhận dữ liệu với stream socket. recvfrom() Nhận dữ liệu với datagram socket. closesocket() Kết thúc một socket đã tồn tại. ..........
ea73ad6304ed438f7e7d4c59ddd227a1:47,ea73ad6304ed438f7e7d4c59ddd227a1,47,48,,,165,Chương 2 Quản lí tiến trình 1. Tiến trình 1.5. Truyền thông liên tiến trình Bài tập Sử dụng Winsock xây dựng chương trình Client-Server Chương trình Chat. ..........
ea73ad6304ed438f7e7d4c59ddd227a1:48,ea73ad6304ed438f7e7d4c59ddd227a1,48,49,,,138,Chương 2 Quản lí tiến trình ① Tiến trình ② Luồng (Thread) ③ Điều phối CPU ④ Tài nguyên găng và điều độ tiến trình ⑤ Bế tắc và xử lý bế tắc
ea73ad6304ed438f7e7d4c59ddd227a1:49,ea73ad6304ed438f7e7d4c59ddd227a1,49,50,,,126,Chương 2 Quản lí tiến trình 2. Luồng 2.1. Giới thiệu lGiới thiệu lMô hình đa luồng lCài đặt luồng với Windows lVấn đề đa luồng
ea73ad6304ed438f7e7d4c59ddd227a1:50,ea73ad6304ed438f7e7d4c59ddd227a1,50,51,,,191,Chương 2 Quản lí tiến trình 2. Luồng 2.1. Giới thiệu lTính toán trên vector kích thước lớn For (k = 0;k < n;k++) { a[k] = b[k]*c[k]; } Với hệ thống nhiều vi xử lý Ví dụ: Tính toán trên vector
ea73ad6304ed438f7e7d4c59ddd227a1:51,ea73ad6304ed438f7e7d4c59ddd227a1,51,52,,,342,"Chương 2 Quản lí tiến trình 2. Luồng 2.1. Giới thiệu Ví dụ: Chat While (1) { ReadLine(Msg); Send(Q,Msg); Receive(Q,Msg); PrintLine(Msg); } While (1) { Receive(P,Msg); PrintLine(Msg); ReadLine(Msg); Send(P,Msg); } Vấn đề nhận Msg l Blocking Recieve l Non-blocking Receive Giải quyết Thực hiện song song Receive & Send Tiến trình P Tiến trình Q"
ea73ad6304ed438f7e7d4c59ddd227a1:52,ea73ad6304ed438f7e7d4c59ddd227a1,52,53,,,354,"Chương 2 Quản lí tiến trình 2. Luồng 2.1. Giới thiệu Chương trình - Tiến trình - Luồng l Chương trình: Dãy lệnh, các biến,.. l Tiến trình: Chương trình đang thực hiện: Stack, t/bị, VXL,.. l Luồng: C/trình đang thực hiện trong ngữ cảnh tiến trình l Nhiều processor → Nhiều luồng, mỗi luồng trên một VXL l Khác nhau về giá trị các thanh ghi, nội dung stack"
ea73ad6304ed438f7e7d4c59ddd227a1:53,ea73ad6304ed438f7e7d4c59ddd227a1,53,54,,,316,"Chương 2 Quản lí tiến trình 2. Luồng 2.1. Giới thiệu Tiến trình đơn luồng và đa luồng l Hệ điều hành truyền thống (MS-DOS, UNIX) l Tiến trình có một luồng điều khiển (heavyweight process) l Hệ điều hành hiện nay (Windows, Linux) l Tiến trình có thể gồm nhiều luồng l Có thể thực hiện nhiều nhiệm vụ tại một thời điểm"
ea73ad6304ed438f7e7d4c59ddd227a1:54,ea73ad6304ed438f7e7d4c59ddd227a1,54,55,,,91,Chương 2 Quản lí tiến trình 2. Luồng 2.1. Giới thiệu Ví dụ: Word processor (Tanenbaum 2001)
ea73ad6304ed438f7e7d4c59ddd227a1:55,ea73ad6304ed438f7e7d4c59ddd227a1,55,56,,,592,"Chương 2 Quản lí tiến trình 2. Luồng 2.1. Giới thiệu Khái niệm luồng l Là đơn vị sử dụng CPU cơ bản, gồm l Định danh luồng (ID Thread) l Bộ đếm chương trình (Program Counter) l Tập các thanh ghi (Registers) l Không gian stack l Chia sẻ cùng các luồng khác trong cùng một tiến trình l Đoạn mã lệnh l Đoạn dữ liệu (đối tượng toàn cục) l Các tài nguyên hệ điều hành khác (file đang mở) l Các luồng có thể thực hiện cùng đoạn mã với ngữ cảnh (Tập thanh ghi, Bộ đếm chương trình, stack) khác nhau l Còn được gọi là tiến trình nhẹ (LWP: Lightweight Process) l Một tiến trình có ít nhất là một luồng"
ea73ad6304ed438f7e7d4c59ddd227a1:56,ea73ad6304ed438f7e7d4c59ddd227a1,56,57,,,830,"Chương 2 Quản lí tiến trình 2. Luồng 2.1. Giới thiệu Phân biệt tiến trình và luồng Tiến trình có đoạn mã/dữ liệu/heap & các đoạn khác Các luồng trong phạm vi một tiến trình chia sẻ mã/dữ liệu/heap, vào/ra nhưng có stack và tập thanh ghi riêng Phải có ít nhất một luồng trong mỗi tiến trình Thao tác khởi tạo, luân chuyển tiến trình tốn kém Bảo vệ tốt do có không gian điạ chỉ riêng Khi tiến trình kết thúc, các tài nguyên được đòi lại và các luồng phải kết thúc theo Luồng không có đoạn dữ liệu hay heap riêng Luồng không đứng riêng mà nằm trong một tiến trình Có thể tồn tại nhiều luồng trong mỗi tiến trình. Luồng đầu là luồng chính và sở hữu không gian stack của tiến trình Thao tác khởi tạo và luân chuyển luồng không tốn kém Không gian điạ chỉ chung, cần phải bảo vệ Luồng kết thúc, stack của nó được thu hồi Luồng Tiến trình"
ea73ad6304ed438f7e7d4c59ddd227a1:57,ea73ad6304ed438f7e7d4c59ddd227a1,57,58,,,825,"Chương 2 Quản lí tiến trình 2. Luồng 2.1. Giới thiệu Lợi ích của lập trình đa luồng l Tăng tính đáp ứng với người dùng l Cho phép chương trình vẫn thực hiện ngay khi một phần đang chờ đợi (block) hoặc đang thực hiện tính toán tăng cường (lengthy operation) l Chia sẻ tài nguyên l Các luồng chia sẻ bộ nhớ và tài nguyên của tiến trình chứa nó l Tốt cho các thuật toán song song (sử dụng chung các CTDL) l Trao đổi giữa các luồng thông qua bộ nhớ chia sẻ l Cho phép một ứng dụng chứa nhiều luồng hoạt động trong cùng không gian địa chỉ l Tính kinh tế l Các thao tác khởi tạo, hủy bỏ và luân chuyển luồng ít tốn kém l Minh họa được tính song song trên bộ đơn VXL do thời gian luân chuyển CPU nhanh (Thực tế chỉ một luồng thực hiện) l Sử dụng kiến trúc nhiều vi xử lý l Các luồng chạy song song thực sự trên các bộ VXL khác nhau."
ea73ad6304ed438f7e7d4c59ddd227a1:58,ea73ad6304ed438f7e7d4c59ddd227a1,58,59,,,382,"Chương 2 Quản lí tiến trình 2. Luồng 2.1. Giới thiệu Lợi ích của lập trình đa luồng -> Ví dụ Tính toán trên vector for (k = 0;k < n;k++) { a[k] = b[k]*c[k]; } void fn(a,b) for(k = a; k < b; k ++){ a[k] = b[k] ∗ c[k]; } void main(){ CreateThread(fn(0, n/4)); CreateThread(fn(n/4, n/2)); CreateThread(fn(n/2, 3n/4)); CreateThread(fn(3n/4, n)); } Tính toán trên vector Mô hình đa luồng"
ea73ad6304ed438f7e7d4c59ddd227a1:59,ea73ad6304ed438f7e7d4c59ddd227a1,59,60,,,116,Chương 2 Quản lí tiến trình 2. Luồng 2.1. Giới thiệu Cài đặt luồng Trong không gian người dùng Trong không gian nhân
ea73ad6304ed438f7e7d4c59ddd227a1:60,ea73ad6304ed438f7e7d4c59ddd227a1,60,61,,,647,"Chương 2 Quản lí tiến trình 2. Luồng 2.1. Giới thiệu Luồng người dùng (User -Level Threads) l Quản lý các luồng được thực hiện bởi chương trình ứng dụng l Nhân hệ thống không biết gì về sự tồn tại luồng l Điều phối tiến trình như một đơn vị duy nhất l Gán cho mỗi tiến trình một trạng thái duy nhất l Sẵn sàng, chờ đợi, thực hiện,.. l Chương trình ứng dụng được lập trình theo mô hình đa luồng được hỗ trợ bởi thư viện luồng l Ưu điểm l Nhanh chóng trong tạo và quản lý luồng l Nhược điểm l Khi một luồng rơi vào trạng thái chờ đợi, tất cả các luồng trong cùng tiến trình bị chờ đợi theo ⇒Không tận dụng được ưu điểm của mô hình lập trình đa luồng"
ea73ad6304ed438f7e7d4c59ddd227a1:61,ea73ad6304ed438f7e7d4c59ddd227a1,61,62,,,552,"Chương 2 Quản lí tiến trình 2. Luồng 2.1. Giới thiệu Luồng mức hệ thống (Kernel - Level threads) l Nhân duy trì thông tin về tiến trình và các luồng l Quản lý luồng được thực hiện bởi nhân l Không tồn tại các mã quản lý luồng trong ứng dụng l Điều phối luồng được thực hiện bởi nhân, dựa trên các luồng l Nhược điểm: l Chậm trong tạo và quản lý luồng l Ưu điểm: l Một luồng chờ đợi vào ra, không ảnh hưởng tới luồng khác l Trong môi trường đa VXL, nhân có thể điều phối các luồng cho các VXL khác nhau l Hệ điều hành: Windows NT/2000/XP, Linux, OS/2,.."
ea73ad6304ed438f7e7d4c59ddd227a1:62,ea73ad6304ed438f7e7d4c59ddd227a1,62,63,,,131,Chương 2 Quản lí tiến trình 2. Luồng 2.2.Mô hình đa luồng lGiới thiệu lMô hình đa luồng lCài đặt luồng với Windows lVấn đề đa luồng
ea73ad6304ed438f7e7d4c59ddd227a1:63,ea73ad6304ed438f7e7d4c59ddd227a1,63,64,,,174,Chương 2 Quản lí tiến trình 2. Luồng 2.2. Mô hình đa luồng Giới thiệu l Nhiều hệ thống hỗ trợ cả luồng mức người dùng và luồng mức hệ thống ⇒ Nhiều mô hình đa luồng khác nhau
ea73ad6304ed438f7e7d4c59ddd227a1:64,ea73ad6304ed438f7e7d4c59ddd227a1,64,65,,,460,Chương 2 Quản lí tiến trình 2. Luồng 2.2. Mô hình đa luồng Mô hình nhiều-một l Ánh xạ nhiều luồng mức người dùng tới một luồng mức hệ thống l Quản lý luồng được thực hiện trong không gian người dùng l Hiệu quả l Cho phép tạo nhiều luồng tùy ý l Toàn bộ tiến trình sẽ bị khóa nếu một luồng bị khóa l Không thể chạy song song trên các máy nhiều vi xử lý (Chỉ một luồng có thểtruy nhập nhân tại một thời điểm) l Dùng trong hệ điều hành không hỗ trợ luồng hệ thống
ea73ad6304ed438f7e7d4c59ddd227a1:65,ea73ad6304ed438f7e7d4c59ddd227a1,65,66,,,452,Chương 2 Quản lí tiến trình 2. Luồng 2.2. Mô hình đa luồng Mô hình một-một l Ánh xạ mỗi luồng mức người dùng tới một luồng hệ thống l Cho phép thực hiện luồng khác khi một luồng bị chờ đợi l Cho phép chạy song song đa luồng trên máy nhiều vi xử lý l Tạo luồng mức người dùng đòi hỏi tạo một luồng mức hệ thống tương ứng l Ảnh hướng tới hiệu năng của ứng dụng l Chi phi cao ⇒ Giới hạn số luồng được hệ thống hỗ trợ l Được sử dụng trong Window NT/2000/XP
ea73ad6304ed438f7e7d4c59ddd227a1:66,ea73ad6304ed438f7e7d4c59ddd227a1,66,67,,,513,"Chương 2 Quản lí tiến trình 2. Luồng 2.2. Mô hình đa luồng Mô hình nhiều nhiều l Nhiều luồng mức người dùng ánh xạ tới một số nhỏ luồng mức hệ thống l Số lượng luồng nhân có thể được xác định theo máy hoặc theo ứng dụng l VD: Được cấp nhiều luồng nhân hơn trên hệ thống nhiều VXL l Có được ưu điểm của 2 mô hình trên l Cho phép tạo nhiều luồng mức ứng dụng theo yêu cầu l Các luồng nhân tương ứng có thể chạy song song trên hệ nhiều VXL l Một luồng bị khóa, nhân có thể cho phép luồng khác thực hiện l Ví dụ: UNIX"
ea73ad6304ed438f7e7d4c59ddd227a1:67,ea73ad6304ed438f7e7d4c59ddd227a1,67,68,,,141,Chương 2 Quản lí tiến trình 2. Luồng 2.3. Cài đặt luồng với Windows lGiới thiệu lMô hình đa luồng lCài đặt luồng với Windows lVấn đề đa luồng
ea73ad6304ed438f7e7d4c59ddd227a1:68,ea73ad6304ed438f7e7d4c59ddd227a1,68,69,,,741,"Chương 2 Quản lí tiến trình 2. Luồng 2.3. Cài đặt luồng với Windows Một số hàm với luồng trong WIN32 API l HANDLE CreateThread(. . .); l LPSECURITY_ATTRIBUTESlpThreadAttributes, ⇒Trỏ tới cấu trúc an ninh: thẻ trả về có thể được kế thừa? l DWORD dwStackSize, ⇒Kích thước ban đầu của stack cho luồng mới l LPTHREAD_START_ROUTINE lpStartAddress, ⇒Trỏ tới hàm được thực hiện bởi luồng mới l LPVOID lpParameter, ⇒Trỏ tới các biến được gửi tới luồng mới (tham số của hàm) l DWORD dwCreationFlags, ⇒Phương pháp tạo luồng l CREATE_SUSPENDED : Luồng ở trạng thái tạm ngừng l 0: Luồng được thực hiện ngay lập tức l LPDWORD lpThreadId ⇒Biến ghi nhận định danh luồng mới l Kết quả trả về: Thẻ của luồng mới hoặc giá trị NULL nếu không tạo được luồng mới"
ea73ad6304ed438f7e7d4c59ddd227a1:69,ea73ad6304ed438f7e7d4c59ddd227a1,69,70,,,455,"Chương 2 Quản lí tiến trình 2. Luồng 2.3. Cài đặt luồng với Windows Ví dụ #include <windows.h> #include <stdio.h> void Routine(int *n){ printf(""My argument is %d\n"", &n); } int main(){ int i, P[5]; DWORD Id; HANDLE hHandles[5]; for (i=0;i < 5;i++) { P[i] = i; hHandles[i] = CreateThread(NULL,0, (LPTHREAD_START_ROUTINE)Routine,&P[i],0,&Id); printf(""Thread %d was created\n"",Id); } for (i=0;i < 5;i++) WaitForSingleObject(hHandles[i],INFINITE); return 0; }"
ea73ad6304ed438f7e7d4c59ddd227a1:70,ea73ad6304ed438f7e7d4c59ddd227a1,70,71,,,369,"Chương 2 Quản lí tiến trình 2. Luồng 2.3. Cài đặt luồng với Windows Luồng trong Windows XP Thread bao gồm l Thread ID l Registers l user stack dùng trong user mode, kernel stack dùng trong kernel mode. l Vùng lưu trữ riêng được dùng bởi các thư viện khi thực hiện (run- time) và thư viện liên kết động executive thread block Kernel thread block Thread environment block"
ea73ad6304ed438f7e7d4c59ddd227a1:71,ea73ad6304ed438f7e7d4c59ddd227a1,71,72,,,130,Chương 2 Quản lí tiến trình 2. Luồng 2.4.Vấn đề đa luồng lGiới thiệu lMô hình đa luồng lCài đặt luồng với Windows lVấn đề đa luồng
ea73ad6304ed438f7e7d4c59ddd227a1:72,ea73ad6304ed438f7e7d4c59ddd227a1,72,73,,,461,"Chương 2 Quản lí tiến trình 2. Luồng 2.4. Vấn đề đa luồng Ví dụ #include <windows.h> #include <stdio.h> int x = 0, y = 1; void T1(){ while(1){ x = y + 1; printf(""%4d"", x); } } void T2(){ while(1){ y = 2; y = y * 2; } } int main(){ HANDLE h1, h2; DWORD Id; h1=CreateThread(NULL,0,(LPTHREAD_START_ROUTINE)T1,NULL,0,&Id); h2=CreateThread(NULL,0,(LPTHREAD_START_ROUTINE)T2,NULL,0,&Id); WaitForSingleObject(h1,INFINITE); WaitForSingleObject(h2,INFINITE); return 0; }"
ea73ad6304ed438f7e7d4c59ddd227a1:73,ea73ad6304ed438f7e7d4c59ddd227a1,73,74,,,75,Chương 2 Quản lí tiến trình 2. Luồng 2.4. Vấn đề đa luồng Kết quả thực hiện
ea73ad6304ed438f7e7d4c59ddd227a1:74,ea73ad6304ed438f7e7d4c59ddd227a1,74,75,,,229,Chương 2 Quản lí tiến trình 2. Luồng 2.4. Vấn đề đa luồng Giải thích Kết quả thực hiện các luồng song song phụ thuộc trật tự truy nhập biến dùng chung giữa chúng Thread T1 Thread T2 t x = y + 1 y = 2 y = y * 2 x = y + 1 x = y + 1
ea73ad6304ed438f7e7d4c59ddd227a1:75,ea73ad6304ed438f7e7d4c59ddd227a1,75,76,,,138,Chương 2 Quản lí tiến trình ① Tiến trình ② Luồng (Thread) ③ Điều phối CPU ④ Tài nguyên găng và điều độ tiến trình ⑤ Bế tắc và xử lý bế tắc
ea73ad6304ed438f7e7d4c59ddd227a1:76,ea73ad6304ed438f7e7d4c59ddd227a1,76,77,,,164,Chương 2 Quản lí tiến trình 3. Điều phối CPU 3.1. Các khái niệm cơ bản lCác khái niệm cơ bản lTiêu chuẩn điều phối lCác thuật toán điều phối lCPU Điều phối đa xử lý
ea73ad6304ed438f7e7d4c59ddd227a1:77,ea73ad6304ed438f7e7d4c59ddd227a1,77,78,,,755,"Chương 2 Quản lí tiến trình 3. Điều phối CPU 3.1. Các khái niệm cơ bản l Hệ thống có một processor → Chỉ có một tiến trình được thực hiện tại một thời điểm l Tiến trình được thực hiện (chiếm dụng VXL) cho tới khi phải chờ đợi một thao tác vào ra l Hệ đơn chương trình: CPU không được sử dụng ⇒Lãng phí l Hệ đa chương trình: cố gắng sử dụng CPU (đang rảnh rỗi) cho các tiến trình khác (đang chờ đợi) l Cần nhiều tiến trình sẵn sàng trong bộ nhớ tại một thời điểm l Khi một tiến trình phải chờ, hệ điều hành lấy lại processor để phân cho tiến trình khác l Điều phối processor quan trọng với hệ điều hành đa nhiệm l Luân chuyển CPU giữa các tiến trình → khai thác hệ thống hiệu quả hơn l Điều phối processor là nền tảng trong thiết kế hệ điều hành Giới thiệu"
ea73ad6304ed438f7e7d4c59ddd227a1:78,ea73ad6304ed438f7e7d4c59ddd227a1,78,79,,,611,Chương 2 Quản lí tiến trình 3. Điều phối CPU 3.1. Các khái niệm cơ bản l Tiến trình là chuỗi luân phiên giữa chu kỳ tính toán và chờ đợi vào/ra l Bắt đầu bởi chu kỳ tính toán l Tiếp theo chu kỳ đợi vào/ra l Tính toán→ đợi vào/ra → tính toán → đợi vào/ra → . . . l Kết thúc: Tính toán (yêu cầu hệ thống kết thúc thực hiện) l Phân biệt các kiểu tiến trình l Dựa trên sự phân bổ thời gian cho các chu kỳ CPU & vào/ra l Tiến trình tính toán (CPU-bound process) có vài chu kỳ CPU dài l Tiến trình vào ra (I/0-bound process) có nhiều chu kỳ CPU ngắn l Để chọn giải thuật điều phối thích hợp Chu kỳ thực hiện CPU - I/O
ea73ad6304ed438f7e7d4c59ddd227a1:79,ea73ad6304ed438f7e7d4c59ddd227a1,79,80,,,726,"Chương 2 Quản lí tiến trình 3. Điều phối CPU 3.1. Các khái niệm cơ bản l Lựa chọn một trong số các tiến trình đang sẵn sàng trong bộ nhớ và cung cấp CPU cho nó l Các tiến trình phải sắp hàng trong hàng đợi l Hàng đợi FIFO, Hàng đợi ưu tiên, DSLK đơn giản . . . l Quyết định điều phối CPU xảy ra khi tiến trình 1) Chuyển từ trạng thái thực hiện sang trạng thái chờ đợi (y/c vào/ra) 2) Chuyển từ trạng thái thực hiện sang trạng thái sẵn sàng (hết thời gian sử dụng CPU → ngắt thời gian) 3) Chuyển từ trạng thái chờ đợi sang trạng thái sẵn sàng (hoàn thành vào/ra) 4) Tiến trình kết thúc l Ghi chú l Trường hợp 1&4 ⇒Điều phối không trưng dụng (non-preemptive) l Trường hợp khác ⇒Điều phối trưng dụng (preemptive) Bộ điều phối CPU"
ea73ad6304ed438f7e7d4c59ddd227a1:80,ea73ad6304ed438f7e7d4c59ddd227a1,80,81,,,748,"Chương 2 Quản lí tiến trình 3. Điều phối CPU 3.1. Các khái niệm cơ bản l Điều phối không trưng dụng l Tiến trình chiếm CPU cho tới khi giải phóng bởi l Kết thúc nhiệm vụ l Chuyển sang trạng thái chờ đợi l Không đòi hỏi phần cứng đặc biệt (đồng hồ ) l Ví dụ: DOS, Win 3.1, Macintosh l Điều phối trưng dụng l Tiến trình chỉ được phép thực hiện trong khoảng thời gian l Hết thời gian, ngắt thời gian xuất hiện, bộ điều vận (dispatcher) quyết định phục hồi lại tiến trình hay chọn tiến trình khác l Bảo vệ CPU khỏi các tiến trình ""đói-CPU"" l Vấn đề dữ liệu dùng chung l Tiến trình 1 đang cập nhật DL thì bị mất CPU l Tiến trình 2, được giao CPU và đọc DL đang cập nhật l Ví dụ: Hệ điều hành đa nhiệm WinNT, UNIX Điều phối trưng dụng và không trưng dụng"
ea73ad6304ed438f7e7d4c59ddd227a1:81,ea73ad6304ed438f7e7d4c59ddd227a1,81,82,,,164,Chương 2 Quản lí tiến trình 3. Điều phối CPU 3.2. Tiêu chuẩn điều phối lCác khái niệm cơ bản lTiêu chuẩn điều phối lCác thuật toán điều phối lCPU Điều phối đa xử lý
ea73ad6304ed438f7e7d4c59ddd227a1:82,ea73ad6304ed438f7e7d4c59ddd227a1,82,83,,,719,Chương 2 Quản lí tiến trình 3. Điều phối CPU 3.2. Tiêu chuẩn điều phối l Sử dụng CPU (Lớn nhất) l Mục đích của điều độ là làm CPU hoạt động nhiều nhất có thể l Độ sử dụng CPU thay đổi từ 40% (hệ thống tải nhẹ) đến 90% (hệ thống tải nặng). l Thông lượng (throughput) (Lớn nhất) l Số lượng tiến trình hoàn thành trong một đơn vị thời gian l Các tiến trình dài: 1 tiến trình/giờ l Các tiến trình ngắn: 10 tiến trình/giây l Thời gian hoàn thành (Nhỏ nhất) l Khoảng thời gian từ thời điểm gửi đến hệ thống tới khi quá trình hoàn thành l Thời gian chờ đợi để đưa tiến trình vào bộ nhớ l Thời gian chờ đợi trong hàng đợi sẵn sàng l Thời gian chờ đợi trong hàng đợi thiết bị l Thời gian thực hiện thực tế Tiêu chuẩn điều phối I
ea73ad6304ed438f7e7d4c59ddd227a1:83,ea73ad6304ed438f7e7d4c59ddd227a1,83,84,,,609,Chương 2 Quản lí tiến trình 3. Điều phối CPU 3.2. Tiêu chuẩn điều phối l Thời gian chờ đợi (Nhỏ nhất) l Tổng thời gian chờ trong hàng đợi sẳn sàng (Giải thuật điều độ CPU không ảnh hưởng tới các tiến trình đang thực hiện hay đang đợi thiết bị vào ra) l Thời gian đáp ứng (Nhỏ nhất) l Từ lúc gửi câu hỏi cho tới khi câu trả lời đầu tiên được tạo ra l Tiến trình có thể tạo kết quả ra từng phần l Tiến trình vẫn tiếp tục tính toán kết quả mới trong khi kết quả cũ được gửi tới người dùng Tiêu chuẩn điều phối II l Giả thiết: Các tiến trình chỉ có một chu kỳ tính toán (ms) l Đo đạc: Thời gian chờ đợi trung bình
ea73ad6304ed438f7e7d4c59ddd227a1:84,ea73ad6304ed438f7e7d4c59ddd227a1,84,85,,,168,Chương 2 Quản lí tiến trình 3. Điều phối CPU 3.3. Các thuật toán điều phối lCác khái niệm cơ bản lTiêu chuẩn điều phối lCác thuật toán điều phối lCPU Điều phối đa xử lý
ea73ad6304ed438f7e7d4c59ddd227a1:85,ea73ad6304ed438f7e7d4c59ddd227a1,85,86,,,386,"Chương 2 Quản lí tiến trình 3. Điều phối CPU 3.3. Các thuật toán điều phối l Nguyên tắc: Tiến trình được quyền sử dụng CPU theo trình tự xuất hiện Tiến trình sở hữu CPU tới khi kết thúc hoặc chờ đợi vào ra l Ví dụ l Đặc điểm l Đơn giản, dễ thực hiện l Tiến trình ngắn phải chờ đợi như tiến trình dài l Nếu P1 thực hiện sau cùng ? Đến trước phục vụ trước (FCFS: First Come, First Served)"
ea73ad6304ed438f7e7d4c59ddd227a1:86,ea73ad6304ed438f7e7d4c59ddd227a1,86,87,,,544,Chương 2 Quản lí tiến trình 3. Điều phối CPU 3.3. Các thuật toán điều phối l Nguyên tắc: Mỗi tiến trình lưu trữ thời gian của chu kỳ sử dụng CPU tiếp theo l Tiến trình có thời gian sử dụng CPU ngắn nhất sẽ sở hữu CPU l Hai phương pháp l Không trưng dụng CPU l Có trưng dụng CPU (SRTF: Shortest Remaining Time First) l Ví dụ l Đặc điểm l SJF (SRTF) là tối ưu: Thời gian chờ đợi trung bình nhỏ nhất l Không thể biết chính xác thời gian của chu kỳ sử dụng CPU l Dự báo dựa trên những giá trị trước đó Công việc ngắn trước (SJF: Shortest Job First)
ea73ad6304ed438f7e7d4c59ddd227a1:87,ea73ad6304ed438f7e7d4c59ddd227a1,87,88,,,517,"Chương 2 Quản lí tiến trình 3. Điều phối CPU 3.3. Các thuật toán điều phối l Mỗi tiến trình gắn với một sô hiệu ưu tiên (số nguyên) l CPU sẽ được phân phối cho tiến trình có độ ưu tiên cao nhất l SJF: độ ưu tiên gắn liền với thời gian thực hiện l Hai phương pháp l Không trưng dụng CPU l Có trưng dụng CPU l Ví dụ l Vấn đề ""Nạn đói"": Tiến trình có độ ưu tiên thấp phải chờ đợi lâu (thậm chí không được thực hiện) l Giải pháp tăng dần độ ưu tiên tt theo t/gian trong hệ thống Điều phối có ưu tiên (Priority Scheduling)"
ea73ad6304ed438f7e7d4c59ddd227a1:88,ea73ad6304ed438f7e7d4c59ddd227a1,88,89,,,495,"Chương 2 Quản lí tiến trình 3. Điều phối CPU 3.3. Các thuật toán điều phối l Nguyên tắc l Mỗi tiến trình được cấp một lượng tử thời gian τ để thực hiện l Khi hết thời gian, tiến trình bị trưng dụng processor và được đưa vào cuối hàng đợi sẵn sàng l Nếu có n tiến trình, thời gian chờ đợi nhiều nhất (n − 1)τ l Ví dụ Lượng tử thời gian τ = 4 l Vấn đề: Lựa chọn lượng tử thời gian τ l τ lớn: FCFS l τ nhỏ: Hãy phải luân chuyển CPU l Thông thường τ = 10-100ms Vòng tròn (RR: Round Robin Scheduling)"
ea73ad6304ed438f7e7d4c59ddd227a1:89,ea73ad6304ed438f7e7d4c59ddd227a1,89,90,,,113,Chương 2 Quản lí tiến trình 3. Điều phối CPU 3.3. Các thuật toán điều phối Vòng tròn (RR: Round Robin Scheduling)
ea73ad6304ed438f7e7d4c59ddd227a1:90,ea73ad6304ed438f7e7d4c59ddd227a1,90,91,,,804,"Chương 2 Quản lí tiến trình 3. Điều phối CPU 3.3. Các thuật toán điều phối l Hàng đợi sẵn sàng được phân chia thành nhiều hàng đợi nhỏ l Tiến trình được ấn định cố định cho một hàng đợi l Dựa vào tính chất như độ ưu tiên, kiểu tiến trình.. l Mỗi hàng đợi sử dụng thuật toán điều độ riêng l Cần điều phối giữa các hàng đợi l Điều phối có trưng dụng, độ ưu tiên cố định l Tiến trình hàng đợi độ ưu tiên thấp chỉ được thực hiện khi các hàng đợi có độ ưu tiên cao rỗng l Tiến trình độ ưu tiên mức cao, trưng dụng tiến trình độ ưu tiên mức thấp l Có thể gặp tình trạng starvation l Phân chia thời gian giữa các hàng đợi l Hàng đợi cho foreground process, chiếm 80% thời gian CPU cho RR l Hàng đợi cho background process, chiếm 20% thời gian CPU cho FCFS Điều phối hàng đợi đa mức (Multilevel Queue Scheduling)"
ea73ad6304ed438f7e7d4c59ddd227a1:91,ea73ad6304ed438f7e7d4c59ddd227a1,91,92,,,108,Chương 2 Quản lí tiến trình 3. Điều phối CPU 3.3. Các thuật toán điều phối Điều phối hàng đợi đa mức (Ví dụ)
ea73ad6304ed438f7e7d4c59ddd227a1:92,ea73ad6304ed438f7e7d4c59ddd227a1,92,93,,,734,"Chương 2 Quản lí tiến trình 3. Điều phối CPU 3.3. Các thuật toán điều phối l Cho phép các tiến trình được dịch chuyển giữa các hàng đợi l Phân chia tiến trình theo đặc điểm sử dụng VXL l Nếu dùng quá nhiều thời gian của VXL → Chuyển xuống hàng đợi có độ ưu tiên thấp l Tiến trình vào ra nhiều → hàng đợi có độ ưu tiên cao l Tiến trình đợi quá lâu tại hàng đợi có độ ưu tiên thấp → Chuyển lên hàng đợi độ ưu tiên cao l Ngăn ngừa tình trạng ""đói CPU"" l Được định nghĩa bởi các tham số l Số hàng đợi l Thuật toán điều độ cho mỗi hàng đợi l Điều kiện để tiến trình được chuyển lên/xuống hàng đợi có độ ưu tiên cao/thấp hơn l Phương pháp xác định một hàng đợi khi tiến trình cần phục vụ Hàng đợi hồi tiếp đa mức (Multilevel Feedback Queue)"
ea73ad6304ed438f7e7d4c59ddd227a1:93,ea73ad6304ed438f7e7d4c59ddd227a1,93,94,,,107,Chương 2 Quản lí tiến trình 3. Điều phối CPU 3.3. Các thuật toán điều phối l Ví dụ Hàng đợi hồi tiếp đa mức
