chunk_id,document_id,order_index,page,end_page,section,text_len,text
1e8e6c622bfb571b0b783d8347182318:57,1e8e6c622bfb571b0b783d8347182318,57,58,,,470,Nguyên tắc: Chia đôi liên tiếp vùng trống tự do cho tới khi thu được vùng trống nhỏ nhất thỏa mãn Cung cấp cho yêu cầu n bytes l Chia vùng trống tìm được thành 2 khối bằng nhau (gọi là buddies) l Tiếp tục chia vùng trống phía trên thành 2 phần cho tới khi đạt vùng trống nhỏ nhất kích thước lớn hơn n Ví dụ l Vùng trống 16K Bytes l Yêu cầu 735 Bytes Chương 3: Quản lý bộ nhớ 2. Các chiến lược quản lý bộ nhớ 2.2 Chiến lược phân chương động Buddy Allocation: Cung cấp nhớ
1e8e6c622bfb571b0b783d8347182318:58,1e8e6c622bfb571b0b783d8347182318,58,59,,,470,Nguyên tắc: Chia đôi liên tiếp vùng trống tự do cho tới khi thu được vùng trống nhỏ nhất thỏa mãn Cung cấp cho yêu cầu n bytes l Chia vùng trống tìm được thành 2 khối bằng nhau (gọi là buddies) l Tiếp tục chia vùng trống phía trên thành 2 phần cho tới khi đạt vùng trống nhỏ nhất kích thước lớn hơn n Ví dụ l Vùng trống 16K Bytes l Yêu cầu 735 Bytes Chương 3: Quản lý bộ nhớ 2. Các chiến lược quản lý bộ nhớ 2.2 Chiến lược phân chương động Buddy Allocation: Cung cấp nhớ
1e8e6c622bfb571b0b783d8347182318:59,1e8e6c622bfb571b0b783d8347182318,59,60,,,449,"l Hệ thống duy trì các danh sách vùng trống kích thước 1, 2, . . . , 2n bytes l Với yêu cầu K, tìm phần tử nhỏ nhất kích thước lớn hơn K l Nếu phần tử nhỏ nhất lớn hơn 2K, chia liên tiếp tới khi được vùng nhỏ nhất kích thước lớn hơn K l Nhận xét: Với bộ nhớ kích thước n, cần duyệt log2n danh sách ⇒ Nhanh Ví dụ bộ nhớ 16K bytes Chương 3: Quản lý bộ nhớ 2. Các chiến lược quản lý bộ nhớ 2.2 Chiến lược phân chương động Buddy Allocation: Cung cấp nhớ"
1e8e6c622bfb571b0b783d8347182318:60,1e8e6c622bfb571b0b783d8347182318,60,61,,,469,"l Hệ thống duy trì các danh sách vùng trống kích thước 1, 2, . . . , 2n bytes l Với yêu cầu K, tìm phần tử nhỏ nhất kích thước lớn hơn K l Nếu phần tử nhỏ nhất lớn hơn 2K, chia liên tiếp tới khi được vùng nhỏ nhất kích thước lớn hơn K l Nhận xét: Với bộ nhớ kích thước n, cần duyệt log2n danh sách ⇒ Nhanh Ví dụ bộ nhớ 16K bytes l Yêu cầu 735 bytes Chương 3: Quản lý bộ nhớ 2. Các chiến lược quản lý bộ nhớ 2.2 Chiến lược phân chương động Buddy Allocation: Cung cấp nhớ"
1e8e6c622bfb571b0b783d8347182318:61,1e8e6c622bfb571b0b783d8347182318,61,62,,,490,"l Hệ thống duy trì các danh sách vùng trống kích thước 1, 2, . . . , 2n bytes l Với yêu cầu K, tìm phần tử nhỏ nhất kích thước lớn hơn K l Nếu phần tử nhỏ nhất lớn hơn 2K, chia liên tiếp tới khi được vùng nhỏ nhất kích thước lớn hơn K l Nhận xét: Với bộ nhớ kích thước n, cần duyệt log2n danh sách ⇒ Nhanh Ví dụ bộ nhớ 16K bytes l Yêu cầu 735 bytes l Yêu cầu 1205 bytes Chương 3: Quản lý bộ nhớ 2. Các chiến lược quản lý bộ nhớ 2.2 Chiến lược phân chương động Buddy Allocation: Cung cấp nhớ"
1e8e6c622bfb571b0b783d8347182318:62,1e8e6c622bfb571b0b783d8347182318,62,63,,,511,"l Hệ thống duy trì các danh sách vùng trống kích thước 1, 2, . . . , 2n bytes l Với yêu cầu K, tìm phần tử nhỏ nhất kích thước lớn hơn K l Nếu phần tử nhỏ nhất lớn hơn 2K, chia liên tiếp tới khi được vùng nhỏ nhất kích thước lớn hơn K l Nhận xét: Với bộ nhớ kích thước n, cần duyệt log2n danh sách ⇒ Nhanh Ví dụ bộ nhớ 16K bytes l Yêu cầu 735 bytes l Yêu cầu 1205 bytes l Yêu cầu 2010 bytes Chương 3: Quản lý bộ nhớ 2. Các chiến lược quản lý bộ nhớ 2.2 Chiến lược phân chương động Buddy Allocation: Cung cấp nhớ"
1e8e6c622bfb571b0b783d8347182318:63,1e8e6c622bfb571b0b783d8347182318,63,64,,,257,l Có thể kết hợp 2 vùng kề nhau có cùng kích thước l Tiếp tục kết hợp liên tiếp cho tới khi tạo ra vùng trống lớn nhất có thể Ví dụ Chương 3: Quản lý bộ nhớ 2. Các chiến lược quản lý bộ nhớ 2.2 Chiến lược phân chương động Buddy Allocation : Thu hồi vùng nhớ
1e8e6c622bfb571b0b783d8347182318:64,1e8e6c622bfb571b0b783d8347182318,64,65,,,293,l Có thể kết hợp 2 vùng kề nhau có cùng kích thước l Tiếp tục kết hợp liên tiếp cho tới khi tạo ra vùng trống lớn nhất có thể Ví dụ l Giải phóng vùng nhớ thứ nhất (1K) Chương 3: Quản lý bộ nhớ 2. Các chiến lược quản lý bộ nhớ 2.2 Chiến lược phân chương động Buddy Allocation : Thu hồi vùng nhớ
1e8e6c622bfb571b0b783d8347182318:65,1e8e6c622bfb571b0b783d8347182318,65,66,,,327,l Có thể kết hợp 2 vùng kề nhau có cùng kích thước l Tiếp tục kết hợp liên tiếp cho tới khi tạo ra vùng trống lớn nhất có thể Ví dụ l Giải phóng vùng nhớ thứ nhất (1K) l Kết hợp 2 vùng 1K thành vùng 2K Chương 3: Quản lý bộ nhớ 2. Các chiến lược quản lý bộ nhớ 2.2 Chiến lược phân chương động Buddy Allocation : Thu hồi vùng nhớ
1e8e6c622bfb571b0b783d8347182318:66,1e8e6c622bfb571b0b783d8347182318,66,67,,,362,l Có thể kết hợp 2 vùng kề nhau có cùng kích thước l Tiếp tục kết hợp liên tiếp cho tới khi tạo ra vùng trống lớn nhất có thể Ví dụ l Giải phóng vùng nhớ thứ nhất (1K) l Kết hợp 2 vùng 1K thành vùng 2K l Giải phóng vùng nhớ thứ hai (2K) Chương 3: Quản lý bộ nhớ 2. Các chiến lược quản lý bộ nhớ 2.2 Chiến lược phân chương động Buddy Allocation : Thu hồi vùng nhớ
1e8e6c622bfb571b0b783d8347182318:67,1e8e6c622bfb571b0b783d8347182318,67,68,,,396,l Có thể kết hợp 2 vùng kề nhau có cùng kích thước l Tiếp tục kết hợp liên tiếp cho tới khi tạo ra vùng trống lớn nhất có thể Ví dụ l Giải phóng vùng nhớ thứ nhất (1K) l Kết hợp 2 vùng 1K thành vùng 2K l Giải phóng vùng nhớ thứ hai (2K) l Kết hợp 2 vùng 2K thành vùng 4K Chương 3: Quản lý bộ nhớ 2. Các chiến lược quản lý bộ nhớ 2.2 Chiến lược phân chương động Buddy Allocation : Thu hồi vùng nhớ
1e8e6c622bfb571b0b783d8347182318:68,1e8e6c622bfb571b0b783d8347182318,68,69,,,430,l Có thể kết hợp 2 vùng kề nhau có cùng kích thước l Tiếp tục kết hợp liên tiếp cho tới khi tạo ra vùng trống lớn nhất có thể Ví dụ l Giải phóng vùng nhớ thứ nhất (1K) l Kết hợp 2 vùng 1K thành vùng 2K l Giải phóng vùng nhớ thứ hai (2K) l Kết hợp 2 vùng 2K thành vùng 4K l Giải phóng vùng nhớ thứ ba (2K) Chương 3: Quản lý bộ nhớ 2. Các chiến lược quản lý bộ nhớ 2.2 Chiến lược phân chương động Buddy Allocation : Thu hồi vùng nhớ
1e8e6c622bfb571b0b783d8347182318:69,1e8e6c622bfb571b0b783d8347182318,69,70,,,464,l Có thể kết hợp 2 vùng kề nhau có cùng kích thước l Tiếp tục kết hợp liên tiếp cho tới khi tạo ra vùng trống lớn nhất có thể Ví dụ l Giải phóng vùng nhớ thứ nhất (1K) l Kết hợp 2 vùng 1K thành vùng 2K l Giải phóng vùng nhớ thứ hai (2K) l Kết hợp 2 vùng 2K thành vùng 4K l Giải phóng vùng nhớ thứ ba (2K) l Kết hợp 2 vùng 2K thành vùng 4K Chương 3: Quản lý bộ nhớ 2. Các chiến lược quản lý bộ nhớ 2.2 Chiến lược phân chương động Buddy Allocation : Thu hồi vùng nhớ
1e8e6c622bfb571b0b783d8347182318:70,1e8e6c622bfb571b0b783d8347182318,70,71,,,498,l Có thể kết hợp 2 vùng kề nhau có cùng kích thước l Tiếp tục kết hợp liên tiếp cho tới khi tạo ra vùng trống lớn nhất có thể Ví dụ l Giải phóng vùng nhớ thứ nhất (1K) l Kết hợp 2 vùng 1K thành vùng 2K l Giải phóng vùng nhớ thứ hai (2K) l Kết hợp 2 vùng 2K thành vùng 4K l Giải phóng vùng nhớ thứ ba (2K) l Kết hợp 2 vùng 2K thành vùng 4K l Kết hợp 2 vùng 4K thành vùng 8K Chương 3: Quản lý bộ nhớ 2. Các chiến lược quản lý bộ nhớ 2.2 Chiến lược phân chương động Buddy Allocation : Thu hồi vùng nhớ
1e8e6c622bfb571b0b783d8347182318:71,1e8e6c622bfb571b0b783d8347182318,71,72,,,533,l Có thể kết hợp 2 vùng kề nhau có cùng kích thước l Tiếp tục kết hợp liên tiếp cho tới khi tạo ra vùng trống lớn nhất có thể Ví dụ l Giải phóng vùng nhớ thứ nhất (1K) l Kết hợp 2 vùng 1K thành vùng 2K l Giải phóng vùng nhớ thứ hai (2K) l Kết hợp 2 vùng 2K thành vùng 4K l Giải phóng vùng nhớ thứ ba (2K) l Kết hợp 2 vùng 2K thành vùng 4K l Kết hợp 2 vùng 4K thành vùng 8K l Kết hợp 2 vùng 8K thành vùng 16K Chương 3: Quản lý bộ nhớ 2. Các chiến lược quản lý bộ nhớ 2.2 Chiến lược phân chương động Buddy Allocation : Thu hồi vùng nhớ
1e8e6c622bfb571b0b783d8347182318:72,1e8e6c622bfb571b0b783d8347182318,72,73,,,942,"Sau một thời gian hoạt động, các vùng trống nằm rải rác khắp nơi gây ra hiện tượng thiếu bộ nhớ. ⇒Cần phải bố trí lại bộ nhớ l Dịch chuyển các tiến trình l Vấn đề không đơn giản vì các đối tượng bên trong khi chuyển sang vị trí mới sẽ mang địa chỉ khác đi l Sử dụng thanh ghi dịch chuyển (relocation register) chứa giá trị bằng độ dịch chuyển của tiến trình l Vấn đề lựa chọn phương pháp để chi phí nhỏ nhất l Dịch chuyển tất cả về một phía ⇒ vùng trống lớn nhất l Dịch chuyển để tạo ra ngay lập tức một vùng trống vừa vặn l Phương pháp tráo đổi (swapping) l Lựa chọn thời điểm dừng tiến trình đang thực hiện l Đưa tiến trình và trạng thái tương ứng ra bên ngoài l Giải phóng vùng nhớ để kết hợp với các phần tử liền kề l Tái định vị vào vị trí cũ và khôi phục trạng thái cũ l Dùng thanh ghi dịch chuyển nếu đưa vào vị trí khác Chương 3: Quản lý bộ nhớ 2. Các chiến lược quản lý bộ nhớ 2.2 Chiến lược phân chương động Vấn đề bố trí lại bộ nhớ"
1e8e6c622bfb571b0b783d8347182318:73,1e8e6c622bfb571b0b783d8347182318,73,74,,,680,"l Không phải sao lưu modul điều khiển ra nhiều nơi l Tăng/giảm hệ số song song tùy theo số lượng và kích thước chương trình l Không thực hiện được chương trình có kích thước lớn hơn kích thước bộ nhớ vật lý l Gây ra hiện tượng rác l Bộ nhớ không được sử dụng, nhưng cũng không nằm trong DS quản lý bộ nhớ tự do l Do lỗi hệ điều hành l Do phần mềm phá hoại l Gây ra hiện tượng phân đoạn ngoài l Vùng nhớ tự do được quản lý đầy đủ, nhưng nằm rải rác nên không sử dụng được l Gây ra hiện tượng phân đoạn trong l Vùng nhớ dành cho chương trình nhưng không được chương trình sử dụng tới Nhận xét Chương 3: Quản lý bộ nhớ 2. Các chiến lược quản lý bộ nhớ 2.2 Chiến lược phân chương động"
1e8e6c622bfb571b0b783d8347182318:74,1e8e6c622bfb571b0b783d8347182318,74,75,,,203,lChiến lược phân chương cố định lChiến lược phân chương động lChiến lược phân đoạn lChiến lược phân trang lChiến lược kết hợp phân đoạn-phân trang Chương 3 Quản lý bộ nhớ 2. Các chiến lược quản lý bộ nhớ
1e8e6c622bfb571b0b783d8347182318:75,1e8e6c622bfb571b0b783d8347182318,75,76,,,656,"l Chương trình thường gồm các modul l Một chương trình chính (main program) l Tập các chương trình con l Các biến, các cấu trúc dữ liệu,. . . l Các modul, đối tượng trong c/trình được xác định bằng tên l Hàm sqrt(), thủ tục printf() . . . l x, y, counter, Buffer. . . l Các p/tử trong modul được x/định theo độ lệch với vị trí đầu l Câu lệnh thư 10 của hàm sqrt(). . . l Phần tử thứ 2 của mảng Buffer. . . Chương trình được tổ chức như thế nào trong bộ nhớ? l Stack nằm trên hay Data nằm trên trong bộ nhớ? l Địa chỉ vật lý các đối tượng . . .? ⇒Không quan tâm Chương 3: Quản lý bộ nhớ 2. Các chiến lược quản lý bộ nhớ 2.3 Chiến lược phân đoạn Chương trình"
1e8e6c622bfb571b0b783d8347182318:76,1e8e6c622bfb571b0b783d8347182318,76,77,,,510,"subroutines array main program data stack Không gian địa chỉ logic Khi đưa c/trình vào bộ nhớ để thực hiện C/trình gồm nhiều đoạn khác nhau l Mỗi đoạn là một khối logic, ứng với một modul l Mã lệnh: main(), thủ tục, hàm. . . l Dữ liệu: Đối tượng toàn cục, cục bộ l Các đoạn khác: stack, mảng. . . l Mỗi đoạn chiếm một vùng liên tục l Có vị trí bắt đầu và kích thước l Có thể nằm tại bất cứ đâu trong bộ nhớ Quan điểm người dùng Chương 3: Quản lý bộ nhớ 2. Các chiến lược quản lý bộ nhớ 2.3 Chiến lược phân đoạn"
1e8e6c622bfb571b0b783d8347182318:77,1e8e6c622bfb571b0b783d8347182318,77,78,,,624,"Khi đưa c/trình vào bộ nhớ để thực hiện C/trình gồm nhiều đoạn khác nhau l Mỗi đoạn là một khối logic, ứng với một modul l Mã lệnh: main(), thủ tục, hàm. . . l Dữ liệu: Đối tượng toàn cục, cục bộ l Các đoạn khác: stack, mảng. . . l Mỗi đoạn chiếm một vùng liên tục l Có vị trí bắt đầu và kích thước l Có thể nằm tại bất cứ đâu trong bộ nhớ l Đối tượng trong đoạn được xác định bởi vị trí tương đối so với đầu đoạn l Lệnh thứ 5 của chương trình chính l Phần tử đầu tiên của stack. . . l Vị trí các đối tượng trong bộ nhớ? Quan điểm người dùng Chương 3: Quản lý bộ nhớ 2. Các chiến lược quản lý bộ nhớ 2.3 Chiến lược phân đoạn"
1e8e6c622bfb571b0b783d8347182318:78,1e8e6c622bfb571b0b783d8347182318,78,79,,,200,subroutine Đoạn 2 array Đoạn 3 main program Đoạn 0 data Đoạn 4 stack Đoạn 1 Ví dụ Không gian địa chỉ logic Bộ nhớ HĐH Chương 3: Quản lý bộ nhớ 2. Các chiến lược quản lý bộ nhớ 2.3 Chiến lược phân đoạn
1e8e6c622bfb571b0b783d8347182318:79,1e8e6c622bfb571b0b783d8347182318,79,80,,,224,subroutine Đoạn 2 array Đoạn 3 main program Đoạn 0 data Đoạn 4 stack Đoạn 1 HĐH Đoạn 0 Đoạn 3 1400 4300 Ví dụ Không gian địa chỉ logic Bộ nhớ Chương 3: Quản lý bộ nhớ 2. Các chiến lược quản lý bộ nhớ 2.3 Chiến lược phân đoạn
1e8e6c622bfb571b0b783d8347182318:80,1e8e6c622bfb571b0b783d8347182318,80,81,,,165,HĐH Đoạn 0 1400 4300 Ví dụ Bộ nhớ Lệnh thứ 5 P/tử thứ 11 5x4 11x2 Đoạn 3 1420 4322 Chương 3: Quản lý bộ nhớ 2. Các chiến lược quản lý bộ nhớ 2.3 Chiến lược phân đoạn
1e8e6c622bfb571b0b783d8347182318:81,1e8e6c622bfb571b0b783d8347182318,81,82,,,713,"Mark Address Length . . . . . . . . . . . . . . . . . . Cấu trúc phân đoạn Chương 3: Quản lý bộ nhớ 2. Các chiến lược quản lý bộ nhớ 2.3 Chiến lược phân đoạn 0 ... n l Chương trình là tập hợp các đoạn (modul,segment) l Tên đoạn (số hiệu đoạn), độ dài của đoạn l Mỗi đoạn có thể được biên tập riêng. l Dịch và biên tập chương trình tạo ra bảng quản lý đoạn (SCB: Segement Control Block) l Mỗi phần tử của bảng ứng với một đoạn của chương trình l Dấu hiệu (Mark(0/1)): Đoạn đã tồn tại trong bộ nhớ l Địa chỉ (Address): Vị trí cơ sở (base) của đoạn trong bộ nhớ l Độ dài (Length): Độ dài của đoạn l Địa chỉ truy nhập: tên (số hiệu) đoạn và độ lệch trong đoạn Vấn đề: Chuyển đổi từ địa chỉ 2 chiều ⇒ địa chỉ một chiều"
1e8e6c622bfb571b0b783d8347182318:82,1e8e6c622bfb571b0b783d8347182318,82,83,,,253,subroutine Đoạn 2 array Đoạn 3 main program Đoạn 0 data Đoạn 4 stack Đoạn 1 Ví dụ Không gian địa chỉ logic Bộ nhớ HĐH Chương 3: Quản lý bộ nhớ 2. Các chiến lược quản lý bộ nhớ 2.3 Chiến lược phân đoạn M A L 0 - 1000 0 - 400 0 - 400 0 - 1100 0 - 1000 SCB
1e8e6c622bfb571b0b783d8347182318:83,1e8e6c622bfb571b0b783d8347182318,83,84,,,333,subroutine Đoạn 2 array Đoạn 3 main program Đoạn 0 data Đoạn 4 stack Đoạn 1 Ví dụ Không gian địa chỉ logic Bộ nhớ HĐH Chương 3: Quản lý bộ nhớ 2. Các chiến lược quản lý bộ nhớ 2.3 Chiến lược phân đoạn M A L 1 1400 1000 1 6300 400 0 - 400 1 3200 1100 1 4700 1000 SCB Đoạn 0 Đoạn 3 Đoạn 4 Đoạn 1 1400 2400 3200 4300 4700 5700 6300 6700
1e8e6c622bfb571b0b783d8347182318:84,1e8e6c622bfb571b0b783d8347182318,84,85,,,402,"subroutine Đoạn 2 array Đoạn 3 main program Đoạn 0 data Đoạn 4 stack Đoạn 1 Ví dụ Không gian địa chỉ logic Bộ nhớ HĐH Chương 3: Quản lý bộ nhớ 2. Các chiến lược quản lý bộ nhớ 2.3 Chiến lược phân đoạn M A L 1 1400 1000 1 6300 400 0 - 400 1 3200 1100 1 4700 1000 SCB Đoạn 0 Đoạn 3 Đoạn 4 Đoạn 1 1400 2400 3200 4300 4700 5700 6300 6700 Địa chỉ <3,345> = ? Đoạn 3 bắt đầu tại 3200 P/tử 345 Offset 345 3545"
1e8e6c622bfb571b0b783d8347182318:85,1e8e6c622bfb571b0b783d8347182318,85,86,,,357,"subroutine Đoạn 2 array Đoạn 3 main program Đoạn 0 data Đoạn 4 stack Đoạn 1 Ví dụ Không gian địa chỉ logic Bộ nhớ HĐH Chương 3: Quản lý bộ nhớ 2. Các chiến lược quản lý bộ nhớ 2.3 Chiến lược phân đoạn M A L 1 1400 1000 1 6300 400 0 - 400 1 3200 1100 1 4700 1000 SCB Đoạn 0 Đoạn 3 Đoạn 4 Đoạn 1 1400 2400 3200 4300 4700 5700 6300 6700 Địa chỉ <4,185> = ?4885"
1e8e6c622bfb571b0b783d8347182318:86,1e8e6c622bfb571b0b783d8347182318,86,87,,,377,"subroutine Đoạn 2 array Đoạn 3 main program Đoạn 0 data Đoạn 4 stack Đoạn 1 Ví dụ Không gian địa chỉ logic Bộ nhớ HĐH Chương 3: Quản lý bộ nhớ 2. Các chiến lược quản lý bộ nhớ 2.3 Chiến lược phân đoạn M A L 1 1400 1000 1 6300 400 0 - 400 1 3200 1100 1 4700 1000 SCB Đoạn 0 Đoạn 3 Đoạn 4 Đoạn 1 1400 2400 3200 4300 4700 5700 6300 6700 Địa chỉ <2,120> = ? Jmp <2:120> Đoạn 2 2800"
1e8e6c622bfb571b0b783d8347182318:87,1e8e6c622bfb571b0b783d8347182318,87,88,,,380,"subroutine Đoạn 2 array Đoạn 3 main program Đoạn 0 data Đoạn 4 stack Đoạn 1 Ví dụ Không gian địa chỉ logic Bộ nhớ HĐH Chương 3: Quản lý bộ nhớ 2. Các chiến lược quản lý bộ nhớ 2.3 Chiến lược phân đoạn M A L 1 1400 1000 1 6300 400 1 2800 400 1 3200 1100 1 4700 1000 SCB Đoạn 0 Đoạn 3 Đoạn 4 Đoạn 1 1400 2400 3200 4300 4700 5700 6300 6700 Địa chỉ <2,120> = ? Jmp <2:120> Đoạn 2 2800"
1e8e6c622bfb571b0b783d8347182318:88,1e8e6c622bfb571b0b783d8347182318,88,89,,,383,"subroutine Đoạn 2 array Đoạn 3 main program Đoạn 0 data Đoạn 4 stack Đoạn 1 Ví dụ Không gian địa chỉ logic Bộ nhớ HĐH Chương 3: Quản lý bộ nhớ 2. Các chiến lược quản lý bộ nhớ 2.3 Chiến lược phân đoạn M A L 1 1400 1000 1 6300 400 1 2800 400 1 3200 1100 1 4700 1000 SCB Đoạn 0 Đoạn 3 Đoạn 4 Đoạn 1 1400 2400 3200 4300 4700 5700 6300 6700 Địa chỉ <2,120> = 2920 Jmp <2:120> Đoạn 2 2800"
1e8e6c622bfb571b0b783d8347182318:89,1e8e6c622bfb571b0b783d8347182318,89,90,,,395,"subroutine Đoạn 2 array Đoạn 3 main program Đoạn 0 data Đoạn 4 stack Đoạn 1 Ví dụ Không gian địa chỉ logic Bộ nhớ HĐH Chương 3: Quản lý bộ nhớ 2. Các chiến lược quản lý bộ nhớ 2.3 Chiến lược phân đoạn M A L 1 1400 1000 1 6300 400 1 2800 400 1 3200 1100 1 4700 1000 SCB Đoạn 0 Đoạn 3 Đoạn 4 Đoạn 1 1400 2400 3200 4300 4700 5700 6300 6700 Địa chỉ <2,450> = ? Jmp <2:120> Đoạn 2 2800 Lỗi truy nhập!"
1e8e6c622bfb571b0b783d8347182318:90,1e8e6c622bfb571b0b783d8347182318,90,91,,,891,"Chuyển đổi địa chỉ Chương 3: Quản lý bộ nhớ 2. Các chiến lược quản lý bộ nhớ 2.3 Chiến lược phân đoạn l Khi thực hiện chương trình l Bảng quản lý đoạn được nạp vào bộ nhớ l STBR (Segment-table base register): Vị trí SCB trong bộ nhớ l STLR (Segment-table length register): Số phần tử của SCB l Truy nhập tới địa chỉ logic < s, d > ① s ≥ STLR : Lỗi ② STBR + s * K : Vị trí phần tử s trong SCB ③ Kiểm tra trường dấu hiệu M của phần tử SCBs l M = 0: Đoạn s chưa tồn tại trong bộ nhớ ⇒ Lỗi truy nhập ⇒ Hệ điều hành phải nạp đoạn l Xin vùng nhớ có kích thước được ghi trong trường L l Tìm modul tương ứng ở bộ nhớ ngoài và nạp và định vị vào vùng nhớ xin được l Sửa lại trường địa chỉ A và trường dấu hiệu M(M = 1) l Truy nhập bộ nhớ như trường hợp không gặp lỗi truy nhập l M = 1 :Đoạn s đã tồn tại trong bộ nhớ l d ≥ Ls: Lỗi truy nhập (vượt quá kích thước đoạn) l d + As: Địa chỉ vật lý cần tìm"
1e8e6c622bfb571b0b783d8347182318:91,1e8e6c622bfb571b0b783d8347182318,91,92,,,118,Chuyển đổi địa chỉ: Sơ đồ truy nhập Chương 3: Quản lý bộ nhớ 2. Các chiến lược quản lý bộ nhớ 2.3 Chiến lược phân đoạn
1e8e6c622bfb571b0b783d8347182318:92,1e8e6c622bfb571b0b783d8347182318,92,93,,,561,Tiến trình 1 Data (Read only) sqrt() S0 S3 S0 Nhận xét: ưu điểm Chương 3: Quản lý bộ nhớ 2. Các chiến lược quản lý bộ nhớ 2.3 Chiến lược phân đoạn l Sơ đồ nạp modul không cần sự tham gia của người sử dụng l Dễ dàng thực hiện nhiệm vụ bảo vệ đoạn l Kiểm tra lỗi truy nhập bộ nhớ l Địa chỉ không hợp lệ :vươt quá kích thước đoạn l Kiểm tra tính chất truy nhập l Đoạn mã: chỉ đọc -> Viết vào đoạn mã: lỗi truy nhập l Kiểm tra quyền truy nhập modul l Thêm trường quyền truy nhập(user/system) vào SCB l Cho phép sử dụng chung đoạn (VD Soạn thảo văn bản) Tiến trình 2
1e8e6c622bfb571b0b783d8347182318:93,1e8e6c622bfb571b0b783d8347182318,93,94,,,290,"Dùng chung đoạn : Vấn đề chính Chương 3: Quản lý bộ nhớ 2. Các chiến lược quản lý bộ nhớ 2.3 Chiến lược phân đoạn l Đoạn dùng chung phải cùng số hiệu trong SCB l Call (0, 120) ? l Read (1, 245) ? l Giải quyết bằng cách truy nhập gián tiếp l JMP + 08 l Thanh ghi đoạn chứa số hi đoạn (ES:BX)"
1e8e6c622bfb571b0b783d8347182318:94,1e8e6c622bfb571b0b783d8347182318,94,95,,,696,"Nhận xét : Nhược điểm Chương 3: Quản lý bộ nhớ 2. Các chiến lược quản lý bộ nhớ 2.3 Chiến lược phân đoạn l Hiệu quả sử dụng phụ thuộc vào cấu trúc chương trình l Bị phân mảnh bộ nhớ l Phân phối vùng nhớ theo các chiến lược first fit /best fit... l Cần phải bố trí lại bộ nhớ (dịch chuyển, swapping) l Có thể dựa vào bảng SCB l M ← 0 : Đoạn chưa được nạp vào l Vùng nhớ được xác định bởi A và L được trả về DS tự do l Vấn đề lựa chọn modul cần đưa ra l Đưa ra modul tồn tại lâu nhất l Đưa ra modul có lần sử dụng cuối cách xa nhất l Đưa ra modul có tần xuất sử dụng thấp nhất ⇒Cần phương tiên ghi lại số lần và thời điểm truy nhập đoạn l Giải pháp: phân phối bộ nhớ theo các đoạn bằng nhau (page)?"
1e8e6c622bfb571b0b783d8347182318:95,1e8e6c622bfb571b0b783d8347182318,95,96,,,203,lChiến lược phân chương cố định lChiến lược phân chương động lChiến lược phân đoạn lChiến lược phân trang lChiến lược kết hợp phân đoạn-phân trang Chương 3 Quản lý bộ nhớ 2. Các chiến lược quản lý bộ nhớ
1e8e6c622bfb571b0b783d8347182318:96,1e8e6c622bfb571b0b783d8347182318,96,97,,,933,"Nguyên tắc Chương 3: Quản lý bộ nhớ 2. Các chiến lược quản lý bộ nhớ 2.4 Chiến lược phân trang l Bộ nhớ vật lý được chia thành từng khối có kích thước bằng nhau: trang vật lý (frames – khung trang) l Trang vật lý được đánh số 0, 1, 2, . . . : địa chỉ vật lý của trang l Trang được dùng làm đơn vị phân phối nhớ l Bộ nhớ logic (chương trình) được chia thành từng trang có kích thước bằng trang vật lý: trang logic (pages) l Khi thực hiện chương trình l Nạp trang logic (từ bộ nhớ ngoài) vào trang vật lý l Xây dựng một bảng quản lý trang (PCB: Page Control Block) dùng để xác định mối quan hệ giữa trang vật lý và trang logic l Mỗi phần tử của PCB ứng với một trang chương trình l Cho biết trang vật lý chứa trang logic tương ứng l Ví dụ PCB[8] = 4 ⇒ ? l Địa chỉ truy nhập được chia thành l Số hiệu trang (p) : Chỉ số trong PCB để tìm đ/chỉ cơ sở trang l Độ lệch trong trang (d): Kết hợp địa chỉ cơ sở của trang để tìm ra đ/chỉ vật lý"
1e8e6c622bfb571b0b783d8347182318:97,1e8e6c622bfb571b0b783d8347182318,97,98,,,196,6 5 4 3 2 1 0 3 2 1 0 Trang0 Trang1 Trang2 Trang3 Ví dụ Chương 3: Quản lý bộ nhớ 2. Các chiến lược quản lý bộ nhớ 2.4 Chiến lược phân trang 7 Bộ nhớ logic Bộ nhớ vật lý 2 1 6 0 5 1 2 3 PCB Trang 0
1e8e6c622bfb571b0b783d8347182318:98,1e8e6c622bfb571b0b783d8347182318,98,99,,,196,6 5 4 3 2 1 0 3 2 1 0 Trang0 Trang1 Trang2 Trang3 Ví dụ Chương 3: Quản lý bộ nhớ 2. Các chiến lược quản lý bộ nhớ 2.4 Chiến lược phân trang 7 Bộ nhớ logic Bộ nhớ vật lý 2 1 6 0 5 1 2 3 PCB Trang 1
1e8e6c622bfb571b0b783d8347182318:99,1e8e6c622bfb571b0b783d8347182318,99,100,,,196,6 5 4 3 2 1 0 3 2 1 0 Trang0 Trang1 Trang2 Trang3 Ví dụ Chương 3: Quản lý bộ nhớ 2. Các chiến lược quản lý bộ nhớ 2.4 Chiến lược phân trang 7 Bộ nhớ logic Bộ nhớ vật lý 2 1 6 0 5 1 2 3 PCB Trang 2
