chunk_id,document_id,order_index,page,end_page,section,text_len,text
2d1f518956cdc4b3cf6a9447714cfcd0:50,2d1f518956cdc4b3cf6a9447714cfcd0,50,51,,,220,Phân phối chỉ mục Chương 4: Quản lý hệ thống file 2. Cài đặt hệ thống file 2. 2 Các phương pháp phân phối vùng lưu trữ Nguyên tắc: Mỗi file có một khối chỉ mục chính (index block) chứa danh sách các khối dữ liệu của file
2d1f518956cdc4b3cf6a9447714cfcd0:51,2d1f518956cdc4b3cf6a9447714cfcd0,51,52,,,220,Phân phối chỉ mục Chương 4: Quản lý hệ thống file 2. Cài đặt hệ thống file 2. 2 Các phương pháp phân phối vùng lưu trữ Nguyên tắc: Mỗi file có một khối chỉ mục chính (index block) chứa danh sách các khối dữ liệu của file
2d1f518956cdc4b3cf6a9447714cfcd0:52,2d1f518956cdc4b3cf6a9447714cfcd0,52,53,,,220,Phân phối chỉ mục Chương 4: Quản lý hệ thống file 2. Cài đặt hệ thống file 2. 2 Các phương pháp phân phối vùng lưu trữ Nguyên tắc: Mỗi file có một khối chỉ mục chính (index block) chứa danh sách các khối dữ liệu của file
2d1f518956cdc4b3cf6a9447714cfcd0:53,2d1f518956cdc4b3cf6a9447714cfcd0,53,54,,,220,Phân phối chỉ mục Chương 4: Quản lý hệ thống file 2. Cài đặt hệ thống file 2. 2 Các phương pháp phân phối vùng lưu trữ Nguyên tắc: Mỗi file có một khối chỉ mục chính (index block) chứa danh sách các khối dữ liệu của file
2d1f518956cdc4b3cf6a9447714cfcd0:54,2d1f518956cdc4b3cf6a9447714cfcd0,54,55,,,220,Phân phối chỉ mục Chương 4: Quản lý hệ thống file 2. Cài đặt hệ thống file 2. 2 Các phương pháp phân phối vùng lưu trữ Nguyên tắc: Mỗi file có một khối chỉ mục chính (index block) chứa danh sách các khối dữ liệu của file
2d1f518956cdc4b3cf6a9447714cfcd0:55,2d1f518956cdc4b3cf6a9447714cfcd0,55,56,,,220,Phân phối chỉ mục Chương 4: Quản lý hệ thống file 2. Cài đặt hệ thống file 2. 2 Các phương pháp phân phối vùng lưu trữ Nguyên tắc: Mỗi file có một khối chỉ mục chính (index block) chứa danh sách các khối dữ liệu của file
2d1f518956cdc4b3cf6a9447714cfcd0:56,2d1f518956cdc4b3cf6a9447714cfcd0,56,57,,,850,"Phân phối chỉ mục Chương 4: Quản lý hệ thống file 2. Cài đặt hệ thống file 2. 2 Các phương pháp phân phối vùng lưu trữ l Phần tử thứ i của khối chỉ mục trỏ tới khối thứ i của file l Đọc khối i dùng con trỏ được khi tại p/tử i của khối chỉ mục l Tạo file, các phần tử của khối chỉ mục có giá trị null (-1) l Cần thêm khối i, địa chỉ khối được cấp, được đưa vào p/tử i l Nhận xét l Không gây hiện tượng phân đoạn ngoài l Cho phép truy nhập trực tiếp l Cần khối chỉ mục: file có k/thước nhỏ, vẫn cần 2 khối l Khối cho dữ liệu l Khối chi khối chỉ mục (chỉ dùng 1 phần tử) Giải quyết: Giảm kích thước khối ⇒ Giảm phí tổn bộ nhớ ⇒ Vấn đề về kích thước file có thể lưu trữ. l Sơ đồ liên kết l Liên kết các khối chỉ mục lại l P/tử cuối của khối chỉ mục trỏ tới khối chỉ mục khác nếu cần l Index nhiều mức l Dùng một khối chỉ mục trỏ tới các khối chỉ mục khác"
2d1f518956cdc4b3cf6a9447714cfcd0:57,2d1f518956cdc4b3cf6a9447714cfcd0,57,58,,,335,Sơ đồ kết hợp (UNIX) Chương 4: Quản lý hệ thống file 2. Cài đặt hệ thống file 2. 2 Các phương pháp phân phối vùng lưu trữ l 12 direct block trỏ tới data block l Single indirect block chứa địa chỉ khối direct block l Double indirect block chứa địa chỉ khối Single indirect block l Triple indirect block chứa địa chỉ khối Double indirect
2d1f518956cdc4b3cf6a9447714cfcd0:58,2d1f518956cdc4b3cf6a9447714cfcd0,58,59,,,172,lCài đặt thư mục lCác phương pháp phân phối vùng lưu trữ lQuản lý vùng lưu trữ tự do Chương 4: Quản lý hệ thống file 2. Cài đặt hệ thống file 2.3 Quản lý vùng lưu trữ tự do
2d1f518956cdc4b3cf6a9447714cfcd0:59,2d1f518956cdc4b3cf6a9447714cfcd0,59,60,,,836,"Phương pháp Chương 4: Quản lý hệ thống file 2. Cài đặt hệ thống file 2. 2 Các phương pháp phân phối vùng lưu trữ l Bit vector l Mỗi block thể hiện bởi 1 bit (1: free; 0: allocated) l Dễ dàng tìm ra n khối nhớ liên tục l Cần có lệnh cho phép làm việc với bit l Danh sách liên kết (link list) l Lưu giữ con trỏ tới khối đĩa trống đầu tiên l Khối nhớ này chứa con trỏ trở tới khối đĩa trống tiếp theo l Không hiệu quả khi duyệt danh sách l Nhóm (Grouping) l Lưu trữ địa chỉ n khối tự do trong khối tự do đầu tiên l n − 1 khối đầu tự do, khối n chứa đ/chỉ của n khối tự do tiếp l Ưu điểm: Tìm vùng nhớ tự do nhanh chóng l Bộ đếm (Counting) l Do các khối nhớ liên tục được c/cấp và g/phóng đồng thời l Nguyên tắc: Lưu địa chỉ khối nhớ tự do đầu tiên và kích thước vùng nhớ liên tục trong DS quản lý vùng trống l Hiệu quả khi bộ đếm lớn hơn 1"
2d1f518956cdc4b3cf6a9447714cfcd0:60,2d1f518956cdc4b3cf6a9447714cfcd0,60,61,,,113,①Hệ thống file ②Cài đặt hệ thống file ③Tổ chức thông tin trên đĩa từ ④Hệ thống FAT Chương 4 Quản lý hệ thống file
2d1f518956cdc4b3cf6a9447714cfcd0:61,2d1f518956cdc4b3cf6a9447714cfcd0,61,62,,,141,lCấu trúc vật lý của đĩa lCấu trúc logic của đĩa Chương 4: Quản lý hệ thống file 3. Tổ chức thông tin trên đĩa từ 3.1 Cấu trúc vật lý của đĩa
2d1f518956cdc4b3cf6a9447714cfcd0:62,2d1f518956cdc4b3cf6a9447714cfcd0,62,63,,,115,"44 / 107 Chương 4: Quản lý hệ thống file 3. Tổ chức thông tin trên đĩa từ 3.1 Cấu trúc vật lý của đĩa Đĩa mềm 5 ! """
2d1f518956cdc4b3cf6a9447714cfcd0:63,2d1f518956cdc4b3cf6a9447714cfcd0,63,64,,,115,45 / 107 Chương 4: Quản lý hệ thống file 3. Tổ chức thông tin trên đĩa từ 3.1 Cấu trúc vật lý của đĩa Đĩa mềm 3 ! #
2d1f518956cdc4b3cf6a9447714cfcd0:64,2d1f518956cdc4b3cf6a9447714cfcd0,64,65,,,355,"Mặt 0 Rãnh Sector Chương 4: Quản lý hệ thống file 3. Tổ chức thông tin trên đĩa từ 3.1 Cấu trúc vật lý của đĩa Cấu trúc vật lý đĩa mềm l Rãnh đĩa (Track): Các vòng tròn đồng tâm l Được đánh số 0, 1,. . . từ ngoài vào trong l Mặt đĩa. Mỗi mặt đĩa được đọc bởi một đầu đọc (Header) l Các đầu từ được đánh số 0, 1 l Cung từ (Sector) l Được đánh số 1, 2,. . ."
2d1f518956cdc4b3cf6a9447714cfcd0:65,2d1f518956cdc4b3cf6a9447714cfcd0,65,66,,,400,"Chương 4: Quản lý hệ thống file 3. Tổ chức thông tin trên đĩa từ 3.1 Cấu trúc vật lý của đĩa Định vị thông tin trên đĩa mềm l Sector đơn vị thông tin hệ thống dùng làm việc với đĩa l Sector xác định qua tọa độ 3 chiều: Header, Track, Sector l Ví dụ: Boot Sector của đĩa mềm: Sector <0, 0, 1> l Sector được xác định qua số hiệu sector (tọa độ 1 chiều) l Vị trí tương đối so với sector đầu tiên của đĩa"
2d1f518956cdc4b3cf6a9447714cfcd0:66,2d1f518956cdc4b3cf6a9447714cfcd0,66,67,,,423,"Chương 4: Quản lý hệ thống file 3. Tổ chức thông tin trên đĩa từ 3.1 Cấu trúc vật lý của đĩa Định vị thông tin trên đĩa mềm l Sector đơn vị thông tin hệ thống dùng làm việc với đĩa l Sector xác định qua tọa độ 3 chiều: Header, Track, Sector l Ví dụ: Boot Sector của đĩa mềm: Sector <0, 0, 1> l Sector được xác định qua số hiệu sector (tọa độ 1 chiều) l Vị trí tương đối so với sector đầu tiên của đĩa Sector < 0, 0, 1 >→ #0"
2d1f518956cdc4b3cf6a9447714cfcd0:67,2d1f518956cdc4b3cf6a9447714cfcd0,67,68,,,423,"Chương 4: Quản lý hệ thống file 3. Tổ chức thông tin trên đĩa từ 3.1 Cấu trúc vật lý của đĩa Định vị thông tin trên đĩa mềm l Sector đơn vị thông tin hệ thống dùng làm việc với đĩa l Sector xác định qua tọa độ 3 chiều: Header, Track, Sector l Ví dụ: Boot Sector của đĩa mềm: Sector <0, 0, 1> l Sector được xác định qua số hiệu sector (tọa độ 1 chiều) l Vị trí tương đối so với sector đầu tiên của đĩa Sector < 0, 0, 2 >→ #1"
2d1f518956cdc4b3cf6a9447714cfcd0:68,2d1f518956cdc4b3cf6a9447714cfcd0,68,69,,,423,"Chương 4: Quản lý hệ thống file 3. Tổ chức thông tin trên đĩa từ 3.1 Cấu trúc vật lý của đĩa Định vị thông tin trên đĩa mềm l Sector đơn vị thông tin hệ thống dùng làm việc với đĩa l Sector xác định qua tọa độ 3 chiều: Header, Track, Sector l Ví dụ: Boot Sector của đĩa mềm: Sector <0, 0, 1> l Sector được xác định qua số hiệu sector (tọa độ 1 chiều) l Vị trí tương đối so với sector đầu tiên của đĩa Sector < 0, 0, 3 >→ #2"
2d1f518956cdc4b3cf6a9447714cfcd0:69,2d1f518956cdc4b3cf6a9447714cfcd0,69,70,,,423,"Chương 4: Quản lý hệ thống file 3. Tổ chức thông tin trên đĩa từ 3.1 Cấu trúc vật lý của đĩa Định vị thông tin trên đĩa mềm l Sector đơn vị thông tin hệ thống dùng làm việc với đĩa l Sector xác định qua tọa độ 3 chiều: Header, Track, Sector l Ví dụ: Boot Sector của đĩa mềm: Sector <0, 0, 1> l Sector được xác định qua số hiệu sector (tọa độ 1 chiều) l Vị trí tương đối so với sector đầu tiên của đĩa Sector < 0, 0, 4 >→ #3"
2d1f518956cdc4b3cf6a9447714cfcd0:70,2d1f518956cdc4b3cf6a9447714cfcd0,70,71,,,423,"Chương 4: Quản lý hệ thống file 3. Tổ chức thông tin trên đĩa từ 3.1 Cấu trúc vật lý của đĩa Định vị thông tin trên đĩa mềm l Sector đơn vị thông tin hệ thống dùng làm việc với đĩa l Sector xác định qua tọa độ 3 chiều: Header, Track, Sector l Ví dụ: Boot Sector của đĩa mềm: Sector <0, 0, 1> l Sector được xác định qua số hiệu sector (tọa độ 1 chiều) l Vị trí tương đối so với sector đầu tiên của đĩa Sector < 0, 0, 5 >→ #4"
2d1f518956cdc4b3cf6a9447714cfcd0:71,2d1f518956cdc4b3cf6a9447714cfcd0,71,72,,,423,"Chương 4: Quản lý hệ thống file 3. Tổ chức thông tin trên đĩa từ 3.1 Cấu trúc vật lý của đĩa Định vị thông tin trên đĩa mềm l Sector đơn vị thông tin hệ thống dùng làm việc với đĩa l Sector xác định qua tọa độ 3 chiều: Header, Track, Sector l Ví dụ: Boot Sector của đĩa mềm: Sector <0, 0, 1> l Sector được xác định qua số hiệu sector (tọa độ 1 chiều) l Vị trí tương đối so với sector đầu tiên của đĩa Sector < 0, 0, 6 >→ #5"
2d1f518956cdc4b3cf6a9447714cfcd0:72,2d1f518956cdc4b3cf6a9447714cfcd0,72,73,,,423,"Chương 4: Quản lý hệ thống file 3. Tổ chức thông tin trên đĩa từ 3.1 Cấu trúc vật lý của đĩa Định vị thông tin trên đĩa mềm l Sector đơn vị thông tin hệ thống dùng làm việc với đĩa l Sector xác định qua tọa độ 3 chiều: Header, Track, Sector l Ví dụ: Boot Sector của đĩa mềm: Sector <0, 0, 1> l Sector được xác định qua số hiệu sector (tọa độ 1 chiều) l Vị trí tương đối so với sector đầu tiên của đĩa Sector < 0, 0, 7 >→ #6"
2d1f518956cdc4b3cf6a9447714cfcd0:73,2d1f518956cdc4b3cf6a9447714cfcd0,73,74,,,423,"Chương 4: Quản lý hệ thống file 3. Tổ chức thông tin trên đĩa từ 3.1 Cấu trúc vật lý của đĩa Định vị thông tin trên đĩa mềm l Sector đơn vị thông tin hệ thống dùng làm việc với đĩa l Sector xác định qua tọa độ 3 chiều: Header, Track, Sector l Ví dụ: Boot Sector của đĩa mềm: Sector <0, 0, 1> l Sector được xác định qua số hiệu sector (tọa độ 1 chiều) l Vị trí tương đối so với sector đầu tiên của đĩa Sector < 0, 0, 8 >→ #7"
2d1f518956cdc4b3cf6a9447714cfcd0:74,2d1f518956cdc4b3cf6a9447714cfcd0,74,75,,,421,"Chương 4: Quản lý hệ thống file 3. Tổ chức thông tin trên đĩa từ 3.1 Cấu trúc vật lý của đĩa Định vị thông tin trên đĩa mềm l Sector đơn vị thông tin hệ thống dùng làm việc với đĩa l Sector xác định qua tọa độ 3 chiều: Header, Track, Sector l Ví dụ: Boot Sector của đĩa mềm: Sector <0, 0, 1> l Sector được xác định qua số hiệu sector (tọa độ 1 chiều) l Vị trí tương đối so với sector đầu tiên của đĩa Sector < 1, 0,1>→ #8"
2d1f518956cdc4b3cf6a9447714cfcd0:75,2d1f518956cdc4b3cf6a9447714cfcd0,75,76,,,421,"Chương 4: Quản lý hệ thống file 3. Tổ chức thông tin trên đĩa từ 3.1 Cấu trúc vật lý của đĩa Định vị thông tin trên đĩa mềm l Sector đơn vị thông tin hệ thống dùng làm việc với đĩa l Sector xác định qua tọa độ 3 chiều: Header, Track, Sector l Ví dụ: Boot Sector của đĩa mềm: Sector <0, 0, 1> l Sector được xác định qua số hiệu sector (tọa độ 1 chiều) l Vị trí tương đối so với sector đầu tiên của đĩa Sector < 1, 0,2>→ #9"
2d1f518956cdc4b3cf6a9447714cfcd0:76,2d1f518956cdc4b3cf6a9447714cfcd0,76,77,,,422,"Chương 4: Quản lý hệ thống file 3. Tổ chức thông tin trên đĩa từ 3.1 Cấu trúc vật lý của đĩa Định vị thông tin trên đĩa mềm l Sector đơn vị thông tin hệ thống dùng làm việc với đĩa l Sector xác định qua tọa độ 3 chiều: Header, Track, Sector l Ví dụ: Boot Sector của đĩa mềm: Sector <0, 0, 1> l Sector được xác định qua số hiệu sector (tọa độ 1 chiều) l Vị trí tương đối so với sector đầu tiên của đĩa Sector < 1, 0,3>→ #10"
2d1f518956cdc4b3cf6a9447714cfcd0:77,2d1f518956cdc4b3cf6a9447714cfcd0,77,78,,,422,"Chương 4: Quản lý hệ thống file 3. Tổ chức thông tin trên đĩa từ 3.1 Cấu trúc vật lý của đĩa Định vị thông tin trên đĩa mềm l Sector đơn vị thông tin hệ thống dùng làm việc với đĩa l Sector xác định qua tọa độ 3 chiều: Header, Track, Sector l Ví dụ: Boot Sector của đĩa mềm: Sector <0, 0, 1> l Sector được xác định qua số hiệu sector (tọa độ 1 chiều) l Vị trí tương đối so với sector đầu tiên của đĩa Sector < 1, 0,8>→ #15"
2d1f518956cdc4b3cf6a9447714cfcd0:78,2d1f518956cdc4b3cf6a9447714cfcd0,78,79,,,422,"Chương 4: Quản lý hệ thống file 3. Tổ chức thông tin trên đĩa từ 3.1 Cấu trúc vật lý của đĩa Định vị thông tin trên đĩa mềm l Sector đơn vị thông tin hệ thống dùng làm việc với đĩa l Sector xác định qua tọa độ 3 chiều: Header, Track, Sector l Ví dụ: Boot Sector của đĩa mềm: Sector <0, 0, 1> l Sector được xác định qua số hiệu sector (tọa độ 1 chiều) l Vị trí tương đối so với sector đầu tiên của đĩa Sector < 0, 1,1>→ #16"
2d1f518956cdc4b3cf6a9447714cfcd0:79,2d1f518956cdc4b3cf6a9447714cfcd0,79,80,,,487,"Chương 4: Quản lý hệ thống file 3. Tổ chức thông tin trên đĩa từ 3.1 Cấu trúc vật lý của đĩa Định vị thông tin trên đĩa mềm l Sector đơn vị thông tin hệ thống dùng làm việc với đĩa l Sector xác định qua tọa độ 3 chiều: Header, Track, Sector l Ví dụ: Boot Sector của đĩa mềm: Sector <0, 0, 1> l Sector được xác định qua số hiệu sector (tọa độ 1 chiều) l Vị trí tương đối so với sector đầu tiên của đĩa #0 #1 #2 <0,0,1> <0,0,2> <0,0,3> #8 #9 <1,0,1> <1,0,2> Mô hình thiết bị lưu trữ (Disk)"
2d1f518956cdc4b3cf6a9447714cfcd0:80,2d1f518956cdc4b3cf6a9447714cfcd0,80,81,,,101,Chương 4: Quản lý hệ thống file 3. Tổ chức thông tin trên đĩa từ 3.1 Cấu trúc vật lý của đĩa Đĩa cứng
2d1f518956cdc4b3cf6a9447714cfcd0:81,2d1f518956cdc4b3cf6a9447714cfcd0,81,82,,,110,49 / 107 Chương 4: Quản lý hệ thống file 3. Tổ chức thông tin trên đĩa từ 3.1 Cấu trúc vật lý của đĩa Đĩa cứng
2d1f518956cdc4b3cf6a9447714cfcd0:82,2d1f518956cdc4b3cf6a9447714cfcd0,82,83,,,433,"Chương 4: Quản lý hệ thống file 3. Tổ chức thông tin trên đĩa từ 3.1 Cấu trúc vật lý của đĩa Cấu trúc vật lý đĩa cứng Cấu trúc l Gồm nhiều mặt đĩa, được đánh số từ 0,1 l Các rãnh cùng bán kính tạo nên cylinder, được đánh số từ 0, 1,.. l Các sector trên mỗi mặt của mỗi cylinder, được đánh số từ 1,2,... Định vị thông tin l Tọa độ 3 chiều (H, C, S) l Tọa độ 1 chiều: Số hiệu sector l Nguyên tắc như với đĩa mềm: Sector→Header→Cylinder"
2d1f518956cdc4b3cf6a9447714cfcd0:83,2d1f518956cdc4b3cf6a9447714cfcd0,83,84,,,586,"Chương 4: Quản lý hệ thống file 3. Tổ chức thông tin trên đĩa từ 3.1 Cấu trúc vật lý của đĩa Truy nhập sector trên đĩa l Sector: đơn vị thông tin máy tính dùng để làm việc với đĩa từ l Có thể truy nhập (đọc/ghi/format/...) tới từng sector l Truy nhập sử dụng ngắt BIOS 13h (chức năng 2, 3, 5,...) l Không phụ thuộc hệ điều hành l Sector được xác định theo địa chỉ <H,C,S> l Truy nhập sử dụng lời gọi hệ thống l Ngắt của hệ điều hành l Ví dụ: MSDOS cung cấp ngắt 25h/26h cho phép đọc/ghi các sector theo địa chỉ tuyến tính l Sử dụng hàm WIN32 API l CreateFile()/ReadFile()/WriteFile()..."
2d1f518956cdc4b3cf6a9447714cfcd0:84,2d1f518956cdc4b3cf6a9447714cfcd0,84,85,,,667,"Chương 4: Quản lý hệ thống file 3. Tổ chức thông tin trên đĩa từ 3.1 Cấu trúc vật lý của đĩa Sử dụng ngắt 13h Thanh ghi Ý nghĩa AH 2h:Đọc sector; 3h: Ghi Sector AL Số sector cần đọc Các sector phải trên cùng một mặt, một rãnh DH Số hiệu mặt đĩa DL Số hiệu ổ đĩa. 0h:A; 80h: Đĩa cứng thứ nhất; 81h Đĩa cứng thứ 2 CH Số hiệu Track/Cylinder (Sử dụng 10 bit, trong đó lấy 2 bit cao của CL) CL Số hiệu sector (chỉ sử dụng 6 bit thấp) ES:BX Trỏ tới vùng đệm, nơi sẽ chứa dữ liệu đọc đươc (khi AH=2h) hoặc dữ liệu ghi ra đĩa (Khi AH=3h) CarryFlag CF=0 không có lỗi; CL chứa số sector đọc được CF=1 Có lỗi, AH chứa mã lỗi WinXP hạn chế sử dụng ngắt 13h để truy nhập trực tiếp"
2d1f518956cdc4b3cf6a9447714cfcd0:85,2d1f518956cdc4b3cf6a9447714cfcd0,85,86,,,488,"Chương 4: Quản lý hệ thống file 3. Tổ chức thông tin trên đĩa từ 3.1 Cấu trúc vật lý của đĩa Sử dụng ngắt 13h (Ví dụ) #include <stdio.h> #include <dos.h> int main(int argc, char *argv[]){ union REGS regs; struct SREGS sregs; int Buf[512]; int i; regs.h.ah = 0x02; regs.h.al = 0x01; regs.h.dh = 0x00; regs.h.dl = 0x80; regs.h.ch = 0x00; regs.h.cl = 0x01; regs.x.bx = FP_OFF(Buf); sregs.es = FP_SEG(Buf); int86x(0x13,&regs,&regs,&sregs); for(i=0;i<512;i++) printf(""%4X"",Buf[i]); return 0; }"
2d1f518956cdc4b3cf6a9447714cfcd0:86,2d1f518956cdc4b3cf6a9447714cfcd0,86,87,,,848,"Chương 4: Quản lý hệ thống file 3. Tổ chức thông tin trên đĩa từ 3.1 Cấu trúc vật lý của đĩa Sử dụng WIN32 API l HANDLE CreateFile(. . .): Mở file/thiết bị vào ra l LPCTSTR lpFileName, ⇒ Tên file/thiết bị vào ra l ” ""\\?\\\\\.\\C : ” Phân vùng / Ổ đĩa C l ”\\\\.\\PhysicalDrive0” Ổ đĩa cứng thứ nhất l DWORD dwDesiredAccess,⇒ Thao tác với thiết bị l DWORD dwShareMode,⇒ Cho phép dùng chung l LPSECURITY_ATTRIBUTES lpSecurityAttributes (NULL), l DWORD dwCreationDisposition,⇒ Hành động thực hiện l DWORD dwFlagsAndAttributes, ⇒ Thuộc tính l HANDLE hTemplateFile (NULL) l BOOL ReadFile(. . .) l HANDLE hFile,⇒File muốn đọc l LPVOID lpBuffer, ⇒ Vùng đệm chứa dữ liệu l DWORD nNumberOfBytesToRead,⇒, số byte cần đọc l LPDWORD lpNumberOfBytesRead,⇒ số byte đọc được l LPOVERLAPPED lpOverlapped (NULL) l BOOL WriteFile(. . .) ⇒Tham số tương tự ReadFile()"
2d1f518956cdc4b3cf6a9447714cfcd0:87,2d1f518956cdc4b3cf6a9447714cfcd0,87,88,,,537,"#include <windows.h> #include <stdio.h> int main(int argc, char *argv[]){ HANDLE hDisk; BYTE Buf[512]; int byteread,i; hDisk=CreateFile(""\\\\.\\PhysicalDrive0"",GENERIC_READ, FILE_SHARE_READ | FILE_SHARE_WRITE, NULL, OPEN_EXISTING,0,NULL); i f (hDisk==INVALID_HANDLE_VALUE) printf(""Loi thiet bi""); else { ReadFile(hDisk,Buf,512,&byteread,NULL); for(i=0;i<512;i++) printf(""%4X"",Buf[i]); CloseHandle(hDisk); } return 0; } Chương 4: Quản lý hệ thống file 3. Tổ chức thông tin trên đĩa từ 3.1 Cấu trúc vật lý của đĩa Sử dụng WIN32 API (Ví dụ)"
2d1f518956cdc4b3cf6a9447714cfcd0:88,2d1f518956cdc4b3cf6a9447714cfcd0,88,89,,,110,Chương 4: Quản lý hệ thống file 3. Tổ chức thông tin trên đĩa từ 3.1 Cấu trúc vật lý của đĩa Kết quả thực hiện
2d1f518956cdc4b3cf6a9447714cfcd0:89,2d1f518956cdc4b3cf6a9447714cfcd0,89,90,,,141,lCấu trúc vật lý của đĩa lCấu trúc logic của đĩa Chương 4: Quản lý hệ thống file 3. Tổ chức thông tin trên đĩa từ 3. 2.Cấu trúc logic của đĩa
2d1f518956cdc4b3cf6a9447714cfcd0:90,2d1f518956cdc4b3cf6a9447714cfcd0,90,91,,,683,"MBR Sector ẩn Phân vùng1 Phân vùng2 Chương 4: Quản lý hệ thống file 3. Tổ chức thông tin trên đĩa từ 3.2.Cấu trúc logic của đĩa Cấu trúc logic l Đĩa mềm: Mỗi hệ điều hành có một chiến lược quản lý riêng l Đĩa cứng (Có dung lượng lớn) l Được chia thành nhiều phân vùng (Partitions, Volumes,..) l Mỗi vùng là tập hợp các Cylinder liên tiếp nhau l Người dùng ấn định kích thước (Ví dụ dùng: fdisk) l Mỗi phân vùng có thể được quản lý bởi một HĐH riêng l HĐH format phân vùng theo định dạng được sử dụng l Tồn tại nhiều hệ thống khác nhau: FAT, NTFS, EXT3,... l Trước tất cả các phân vùng là các sector bị che l Master Boot Record (MBR): Sector đầu tiên của đĩa Sector ẩn với phân vùng 2"
2d1f518956cdc4b3cf6a9447714cfcd0:91,2d1f518956cdc4b3cf6a9447714cfcd0,91,92,,,576,"Chương 4: Quản lý hệ thống file 3. Tổ chức thông tin trên đĩa từ 3.2.Cấu trúc logic của đĩa Master Boor Record 1. Chương trình nhận biết l Đọc bảng phân chương để biết l Vị trí các phân vùng l Phân vùng tích cực (chứa HĐH) l Đọc và thực hiện sector đầu tiên của phân vùng tích cực 2. Bảng phân chương (64bytes) l Gồm 4 phần tử, mỗi phần tử 16 bytes l Mỗi phần tử chứa thông tin một vùng Vị trí, kích thước, hệ thống chiếm giữ 3. Chữ ký hệ thống (luôn là 55AA) l Sector quan trọng nhất của đĩa l Sector đầu tiên trên đĩa (Số hiệu 0 hoặc địa chỉ <0, 0, 1>) l Cấu trúc gồm 3 phần"
2d1f518956cdc4b3cf6a9447714cfcd0:92,2d1f518956cdc4b3cf6a9447714cfcd0,92,93,,,600,"Stt Ofs Size Ý nghĩa 1 0 1B Phân vùng tích cực? 80h nếu đúng; 0: Data Địa chỉ đầu 2 1 1B Số hiệu mặt đĩa đầu của phân vùng 3 2 1W Số hiêu sector và cylinder đầu của phân vùng 4 4 1B Mã nhận diện hệ thốn. 05/0F: Partition mởrộng 06:Big Dos; 07:NTFS; 0B: FAT32,.. đ/c cuối 5 5 1B Số hiệu đầu đọc cuối 6 6 1W Số hiệu sector và cylinder cuối của phân vùng. (Số hiệu sector chỉ dùng 6 bit thấp) 7 8 1DW Đia chỉ đầu, tính theo số hiệu sector 8 12 1DW Số sector trong phân vùng Chương 4: Quản lý hệ thống file 3. Tổ chức thông tin trên đĩa từ 3.2.Cấu trúc logic của đĩa Cấu trúc một phần tử bảng phân chương"
2d1f518956cdc4b3cf6a9447714cfcd0:93,2d1f518956cdc4b3cf6a9447714cfcd0,93,94,,,503,00 01 01 00 07 FE 3F F8 3F 00 00 00 7A 09 3D 00 80 00 01 F9 0B FE BF 30 B9 09 3D 00 38 7B 4C 00 00 00 81 EB 0F FE FF FF 2B 1D B7 00 72 13 7A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 55 AA Giải mã Boot Vi trí đầu Vi trí cuối #sector Số sector Hdr Cyl Sec HdR Cyl Sec No 1 0 1 254 248 63 63 4000122 Yes 0 249 1 254 560 63 4000185 5012280 No 0 747 1 254 1023 63 12000555 8000370 - 0 0 0 0 0 0 0 0 Chương 4: Quản lý hệ thống file 3. Tổ chức thông tin trên đĩa từ 3.2.Cấu trúc logic của đĩa Ví dụ 1
2d1f518956cdc4b3cf6a9447714cfcd0:94,2d1f518956cdc4b3cf6a9447714cfcd0,94,95,,,108,62 / 107 Chương 4: Quản lý hệ thống file 3. Tổ chức thông tin trên đĩa từ 3.2.Cấu trúc logic của đĩa Ví dụ 2
2d1f518956cdc4b3cf6a9447714cfcd0:95,2d1f518956cdc4b3cf6a9447714cfcd0,95,96,,,592,"MBR MBR l Khi trường nhận diện có giá trị 05 hoặc 0F, partition tương ứng là partition mở rộng l Partition mở rộng được tổ chức như một đĩa cứng vật lý l Sector đầu tiên là MBR, chứa thông tin về các phân vùng trong partition mở rộng này l Các phần tử trong partition mở rộng có thể là partition rộng l Cho phép tạo hơn 4 ổ đĩa logic 80 07 00 0B 00 0F Sys#Sector Act Size 00 0B 00 05 Sys#Sector Act Size Chương 4: Quản lý hệ thống file 3. Tổ chức thông tin trên đĩa từ 3.2.Cấu trúc logic của đĩa Bảng phân chương mở rộng Bảng phân chương mở rộng Bảng phân chương Phân vùng 1 Phân vùng mở rộng"
2d1f518956cdc4b3cf6a9447714cfcd0:96,2d1f518956cdc4b3cf6a9447714cfcd0,96,97,,,136,64 / 107 Chương 4: Quản lý hệ thống file 3. Tổ chức thông tin trên đĩa từ 3.2.Cấu trúc logic của đĩa Ví dụ về bảng phân chương mở rộng 1
2d1f518956cdc4b3cf6a9447714cfcd0:97,2d1f518956cdc4b3cf6a9447714cfcd0,97,98,,,136,65 / 107 Chương 4: Quản lý hệ thống file 3. Tổ chức thông tin trên đĩa từ 3.2.Cấu trúc logic của đĩa Ví dụ về bảng phân chương mở rộng 2
2d1f518956cdc4b3cf6a9447714cfcd0:98,2d1f518956cdc4b3cf6a9447714cfcd0,98,99,,,136,66 / 107 Chương 4: Quản lý hệ thống file 3. Tổ chức thông tin trên đĩa từ 3.2.Cấu trúc logic của đĩa Ví dụ về bảng phân chương mở rộng 3
